sale_date,whidx,skuidx,qty
25-07-2019,32722,3338776,1
25-07-2019,34122,3481968,1
25-07-2019,38243,3338776,2
25-07-2019,38243,3589974,1
25-07-2019,44612,3338776,1
25-07-2019,52760,3338776,2
25-07-2019,65265,3269615,1
25-07-2019,68500,3269615,2
26-07-2019,28422,3338776,2
26-07-2019,28902,3338776,1
26-07-2019,30322,3338776,1
26-07-2019,30442,3338776,1
26-07-2019,31642,3338776,4
26-07-2019,34082,3338776,1
26-07-2019,38243,3338776,1
26-07-2019,38243,3589974,-1
26-07-2019,39633,3338776,1
26-07-2019,41713,3338776,2
26-07-2019,44612,3338776,1
26-07-2019,46299,3338776,2
26-07-2019,60181,3338776,1
26-07-2019,65940,3338776,1
26-07-2019,69100,3269615,2
26-07-2019,70360,3269615,1
26-07-2019,81490,3481968,1
27-07-2019,28422,3338776,4
27-07-2019,28902,3338776,2
27-07-2019,30442,3338776,1
27-07-2019,31642,3338776,2
27-07-2019,32722,3338776,1
27-07-2019,34082,3338776,1
27-07-2019,37203,3338776,1
27-07-2019,39633,3338776,1
27-07-2019,44612,3338776,2
27-07-2019,46022,3338776,1
27-07-2019,52760,3338776,2
27-07-2019,65261,3269615,2
27-07-2019,65940,3338776,1
27-07-2019,69100,3269615,1
27-07-2019,70360,3269615,1
27-07-2019,70401,3269615,2
27-07-2019,83539,3269615,1
28-07-2019,5156,3481968,1
28-07-2019,28902,3338776,4
28-07-2019,30442,3338776,1
28-07-2019,31642,3338776,2
28-07-2019,32722,3338776,2
28-07-2019,34082,3338776,4
28-07-2019,37203,3338776,1
28-07-2019,38243,3338776,4
28-07-2019,44612,3338776,2
28-07-2019,46022,3338776,1
28-07-2019,46299,3338776,1
28-07-2019,52520,3338776,1
28-07-2019,52760,3338776,1
28-07-2019,69100,3269615,1
28-07-2019,81490,3481968,3
29-07-2019,5156,3481968,1
29-07-2019,28422,3338776,1
29-07-2019,28902,3338776,3
29-07-2019,32722,3338776,1
29-07-2019,37203,3338776,1
29-07-2019,38243,3338776,1
29-07-2019,39633,3338776,2
29-07-2019,44612,3338776,2
29-07-2019,52520,3338776,2
29-07-2019,52760,3338776,1
29-07-2019,65265,3269615,2
29-07-2019,68500,3269615,1
29-07-2019,70401,3269615,1
30-07-2019,28902,3338776,1
30-07-2019,30442,3338776,2
30-07-2019,31642,3338776,1
30-07-2019,32722,3338776,1
30-07-2019,34082,3338776,2
30-07-2019,37163,3481968,1
30-07-2019,37203,3338776,1
30-07-2019,41713,3338776,1
30-07-2019,44612,3338776,1
30-07-2019,46022,3338776,4
30-07-2019,46299,3338776,1
30-07-2019,52520,3338776,1
30-07-2019,52760,3338776,1
30-07-2019,60181,3338776,1
30-07-2019,65245,3269615,1
30-07-2019,68500,3269615,1
31-07-2019,5156,3481968,2
31-07-2019,28422,3338776,4
31-07-2019,28902,3338776,1
31-07-2019,30322,3338776,1
31-07-2019,30442,3338776,1
31-07-2019,31642,3338776,1
31-07-2019,32722,3338776,1
31-07-2019,34082,3338776,2
31-07-2019,37203,3338776,1
31-07-2019,38243,3338776,1
31-07-2019,41713,3338776,1
31-07-2019,44612,3338776,1
31-07-2019,46299,3338776,1
31-07-2019,52520,3338776,1
31-07-2019,65245,3269615,1
31-07-2019,65261,3269615,2
31-07-2019,68500,3269615,1
31-07-2019,81490,3481968,1
01-08-2019,28422,3338776,1
01-08-2019,28902,3338776,1
01-08-2019,30442,3338776,1
01-08-2019,32722,3338776,1
01-08-2019,34082,3338776,1
01-08-2019,37203,3338776,2
01-08-2019,38243,3338776,1
01-08-2019,39633,3338776,1
01-08-2019,44612,3338776,2
01-08-2019,46022,3338776,1
01-08-2019,46299,3338776,2
01-08-2019,60181,3338776,1
02-08-2019,5156,3481968,1
02-08-2019,28422,3338776,1
02-08-2019,28902,3338776,2
02-08-2019,30322,3338776,1
02-08-2019,31642,3338776,1
02-08-2019,34122,3481968,1
02-08-2019,39633,3338776,3
02-08-2019,41713,3338776,2
02-08-2019,44612,3338776,1
02-08-2019,46299,3338776,1
02-08-2019,52760,3338776,3
02-08-2019,60181,3338776,3
02-08-2019,65245,3269615,1
02-08-2019,69100,3269615,1
03-08-2019,28902,3338776,1
03-08-2019,30322,3338776,1
03-08-2019,30442,3338776,1
03-08-2019,31642,3338776,2
03-08-2019,32722,3338776,1
03-08-2019,34082,3338776,3
03-08-2019,34122,3481968,1
03-08-2019,38243,3338776,2
03-08-2019,39633,3338776,1
03-08-2019,41713,3338776,3
03-08-2019,46022,3338776,3
03-08-2019,46299,3338776,2
03-08-2019,52760,3338776,2
03-08-2019,60181,3338776,2
03-08-2019,65940,3338776,3
03-08-2019,69100,3269615,2
03-08-2019,70360,3269615,1
03-08-2019,70401,3269615,1
04-08-2019,5156,3481968,1
04-08-2019,28902,3338776,1
04-08-2019,30442,3338776,4
04-08-2019,31642,3338776,2
04-08-2019,34082,3338776,3
04-08-2019,34122,3481968,1
04-08-2019,38243,3338776,1
04-08-2019,44612,3338776,3
04-08-2019,46022,3338776,2
04-08-2019,46299,3338776,2
04-08-2019,60181,3338776,3
04-08-2019,65245,3269615,1
04-08-2019,83539,3269615,1
05-08-2019,30442,3338776,1
05-08-2019,31642,3338776,1
05-08-2019,34082,3338776,1
05-08-2019,34122,3481968,1
05-08-2019,37163,3481968,1
05-08-2019,38243,3338776,1
05-08-2019,44612,3338776,2
05-08-2019,46022,3338776,3
05-08-2019,52520,3338776,1
05-08-2019,81490,3481968,1
06-08-2019,28422,3338776,1
06-08-2019,28902,3338776,1
06-08-2019,30442,3338776,1
06-08-2019,32722,3338776,1
06-08-2019,34082,3338776,3
06-08-2019,39098,3589974,1
06-08-2019,41713,3338776,1
06-08-2019,44612,3338776,3
06-08-2019,46299,3338776,1
06-08-2019,60181,3338776,2
06-08-2019,65245,3269615,2
06-08-2019,70401,3269615,2
06-08-2019,83539,3269615,1
07-08-2019,5156,3481968,1
07-08-2019,30442,3338776,4
07-08-2019,30442,3589974,1
07-08-2019,31642,3338776,1
07-08-2019,32722,3338776,1
07-08-2019,34082,3338776,2
07-08-2019,39098,3589974,1
07-08-2019,39633,3338776,1
07-08-2019,41713,3338776,1
07-08-2019,44612,3338776,1
07-08-2019,60181,3338776,1
07-08-2019,65940,3338776,1
08-08-2019,5156,3481968,1
08-08-2019,28422,3589974,2
08-08-2019,28902,3338776,1
08-08-2019,28902,3589974,1
08-08-2019,30322,3338776,1
08-08-2019,30382,3589974,1
08-08-2019,30442,3338776,2
08-08-2019,31642,3338776,2
08-08-2019,31642,3589974,1
08-08-2019,32722,3589974,2
08-08-2019,34082,3338776,3
08-08-2019,34082,3589974,3
08-08-2019,34122,3481968,2
08-08-2019,37203,3338776,2
08-08-2019,38243,3589974,6
08-08-2019,39098,3589974,4
08-08-2019,39633,3338776,3
08-08-2019,41713,3589974,1
08-08-2019,52760,3338776,1
08-08-2019,60181,3589974,1
08-08-2019,65940,3338776,1
08-08-2019,75776,3589974,1
08-08-2019,83539,3269615,1
09-08-2019,28422,3589974,1
09-08-2019,28902,3338776,3
09-08-2019,28902,3589974,1
09-08-2019,30442,3338776,1
09-08-2019,31642,3589974,7
09-08-2019,34082,3589974,1
09-08-2019,34122,3481968,1
09-08-2019,37163,3481968,1
09-08-2019,37203,3338776,1
09-08-2019,37263,3589974,1
09-08-2019,38243,3589974,4
09-08-2019,44612,3338776,10
09-08-2019,44612,3589974,1
09-08-2019,46022,3338776,1
09-08-2019,52520,3338776,1
09-08-2019,52760,3338776,3
09-08-2019,52760,3589974,2
09-08-2019,52780,3589974,2
09-08-2019,65245,3269615,1
09-08-2019,69100,3269615,1
09-08-2019,75776,3589974,1
09-08-2019,81490,3481968,1
09-08-2019,83539,3269615,1
10-08-2019,28422,3589974,2
10-08-2019,28902,3338776,1
10-08-2019,28902,3589974,6
10-08-2019,30322,3338776,1
10-08-2019,30442,3589974,1
10-08-2019,31642,3338776,1
10-08-2019,31642,3589974,1
10-08-2019,32722,3589974,2
10-08-2019,34122,3481968,1
10-08-2019,37163,3481968,2
10-08-2019,37203,3338776,1
10-08-2019,37263,3589974,2
10-08-2019,38243,3589974,2
10-08-2019,39098,3589974,2
10-08-2019,39633,3338776,1
10-08-2019,41713,3338776,1
10-08-2019,41713,3589974,1
10-08-2019,44612,3338776,4
10-08-2019,46299,3338776,2
10-08-2019,46299,3589974,1
10-08-2019,52520,3338776,1
10-08-2019,52760,3338776,1
10-08-2019,60181,3338776,2
10-08-2019,60181,3589974,2
10-08-2019,65261,3269615,2
10-08-2019,65940,3338776,1
10-08-2019,70360,3269615,1
10-08-2019,70401,3269615,1
10-08-2019,75776,3589974,4
10-08-2019,83539,3269615,1
11-08-2019,28902,3589974,2
11-08-2019,30382,3589974,2
11-08-2019,31642,3338776,3
11-08-2019,31642,3589974,5
11-08-2019,32722,3338776,1
11-08-2019,32722,3589974,2
11-08-2019,34082,3589974,1
11-08-2019,34122,3481968,2
11-08-2019,37163,3481968,2
11-08-2019,37203,3338776,2
11-08-2019,38243,3589974,4
11-08-2019,39098,3589974,3
11-08-2019,39633,3338776,1
11-08-2019,44612,3338776,1
11-08-2019,46299,3338776,1
11-08-2019,52520,3338776,1
11-08-2019,52520,3589974,1
11-08-2019,52760,3338776,1
11-08-2019,52760,3589974,3
11-08-2019,60181,3338776,1
11-08-2019,65245,3269615,1
11-08-2019,68500,3269615,1
11-08-2019,70360,3269615,1
11-08-2019,75776,3589974,1
11-08-2019,81490,3481968,1
12-08-2019,5156,3481968,2
12-08-2019,28422,3589974,3
12-08-2019,28902,3338776,3
12-08-2019,28902,3589974,3
12-08-2019,31642,3338776,1
12-08-2019,32722,3589974,1
12-08-2019,34082,3338776,1
12-08-2019,34122,3481968,2
12-08-2019,37163,3481968,1
12-08-2019,37203,3338776,1
12-08-2019,37263,3589974,1
12-08-2019,38243,3589974,3
12-08-2019,39098,3589974,3
12-08-2019,39633,3338776,1
12-08-2019,41713,3589974,1
12-08-2019,46022,3338776,2
12-08-2019,46299,3338776,1
12-08-2019,46299,3589974,1
12-08-2019,52780,3589974,3
12-08-2019,65261,3269615,2
12-08-2019,65265,3269615,2
12-08-2019,65940,3338776,1
12-08-2019,69100,3269615,2
12-08-2019,70401,3269615,1
12-08-2019,75776,3589974,1
12-08-2019,81490,3481968,1
13-08-2019,28422,3338776,1
13-08-2019,28422,3589974,3
13-08-2019,28902,3338776,1
13-08-2019,28902,3589974,2
13-08-2019,32722,3338776,2
13-08-2019,32722,3589974,1
13-08-2019,34082,3338776,1
13-08-2019,34122,3481968,2
13-08-2019,37203,3338776,1
13-08-2019,38243,3589974,2
13-08-2019,39098,3589974,1
13-08-2019,41713,3338776,1
13-08-2019,44612,3589974,1
13-08-2019,46299,3338776,1
13-08-2019,46299,3589974,1
13-08-2019,52760,3338776,2
13-08-2019,52760,3589974,1
13-08-2019,52780,3589974,3
13-08-2019,60181,3589974,1
13-08-2019,65245,3269615,2
13-08-2019,65265,3269615,2
13-08-2019,70360,3269615,1
13-08-2019,70401,3269615,1
13-08-2019,81490,3481968,1
14-08-2019,5156,3481968,1
14-08-2019,28422,3338776,1
14-08-2019,28422,3589974,1
14-08-2019,28902,3589974,2
14-08-2019,30322,3338776,1
14-08-2019,31642,3338776,1
14-08-2019,31642,3589974,2
14-08-2019,32722,3338776,1
14-08-2019,32722,3589974,2
14-08-2019,34122,3481968,1
14-08-2019,37203,3338776,2
14-08-2019,38243,3589974,3
14-08-2019,39098,3589974,2
14-08-2019,41713,3338776,1
14-08-2019,46022,3338776,1
14-08-2019,46299,3338776,2
14-08-2019,52520,3338776,2
14-08-2019,52760,3589974,1
14-08-2019,52780,3589974,1
14-08-2019,69100,3269615,1
14-08-2019,75776,3589974,1
14-08-2019,81490,3481968,1
15-08-2019,28422,3589974,4
15-08-2019,28902,3338776,1
15-08-2019,28902,3589974,2
15-08-2019,30442,3589974,1
15-08-2019,32722,3589974,2
15-08-2019,37203,3338776,1
15-08-2019,37263,3589974,1
15-08-2019,38243,3589974,1
15-08-2019,39633,3338776,1
15-08-2019,44612,3589974,2
15-08-2019,52520,3338776,1
15-08-2019,60181,3589974,1
16-08-2019,28422,3338776,1
16-08-2019,28422,3589974,1
16-08-2019,28902,3338776,1
16-08-2019,34082,3338776,1
16-08-2019,34082,3589974,1
16-08-2019,37163,3481968,1
16-08-2019,37203,3338776,2
16-08-2019,38243,3338776,1
16-08-2019,38243,3589974,1
16-08-2019,39098,3589974,2
16-08-2019,41713,3589974,1
16-08-2019,44612,3589974,1
16-08-2019,46022,3338776,1
16-08-2019,46299,3338776,1
16-08-2019,46299,3589974,1
16-08-2019,52760,3338776,2
16-08-2019,52760,3589974,1
16-08-2019,52780,3589974,1
16-08-2019,60181,3338776,2
16-08-2019,70401,3269615,1
16-08-2019,75776,3589974,1
17-08-2019,5156,3481968,7
17-08-2019,28422,3338776,1
17-08-2019,28422,3589974,5
17-08-2019,28902,3338776,4
17-08-2019,28902,3589974,7
17-08-2019,30382,3589974,1
17-08-2019,30442,3338776,3
17-08-2019,30442,3589974,1
17-08-2019,31642,3338776,2
17-08-2019,31642,3589974,1
17-08-2019,32722,3338776,1
17-08-2019,32722,3589974,1
17-08-2019,37163,3481968,1
17-08-2019,37203,3338776,1
17-08-2019,37263,3589974,1
17-08-2019,38243,3338776,1
17-08-2019,38243,3589974,2
17-08-2019,39098,3589974,1
17-08-2019,39633,3338776,1
17-08-2019,46022,3338776,2
17-08-2019,46299,3338776,1
17-08-2019,52520,3589974,1
17-08-2019,52760,3589974,2
17-08-2019,52780,3589974,4
17-08-2019,60181,3338776,1
17-08-2019,60181,3589974,2
17-08-2019,65265,3269615,1
17-08-2019,65940,3338776,1
18-08-2019,5156,3481968,2
18-08-2019,28422,3589974,1
18-08-2019,28902,3338776,2
18-08-2019,28902,3589974,1
18-08-2019,30322,3338776,1
18-08-2019,30382,3589974,2
18-08-2019,30442,3589974,1
18-08-2019,31642,3338776,1
18-08-2019,32722,3338776,1
18-08-2019,34082,3589974,1
18-08-2019,37263,3589974,4
18-08-2019,38243,3589974,2
18-08-2019,39098,3589974,2
18-08-2019,39633,3338776,2
18-08-2019,41713,3589974,3
18-08-2019,44612,3338776,2
18-08-2019,44612,3589974,1
18-08-2019,46299,3338776,2
18-08-2019,46299,3589974,1
18-08-2019,52520,3589974,1
18-08-2019,52760,3338776,1
18-08-2019,52780,3589974,0
18-08-2019,60181,3589974,1
18-08-2019,65261,3269615,1
18-08-2019,65940,3338776,3
18-08-2019,68500,3269615,1
18-08-2019,75776,3589974,2
18-08-2019,81490,3481968,1
19-08-2019,5156,3481968,2
19-08-2019,28422,3589974,1
19-08-2019,28902,3338776,1
19-08-2019,30382,3589974,1
19-08-2019,31642,3338776,1
19-08-2019,32722,3338776,1
19-08-2019,32722,3589974,1
19-08-2019,34082,3589974,2
19-08-2019,37203,3338776,1
19-08-2019,37263,3589974,1
19-08-2019,38243,3338776,2
19-08-2019,38243,3589974,3
19-08-2019,41713,3338776,1
19-08-2019,41713,3589974,1
19-08-2019,46299,3338776,1
19-08-2019,46299,3589974,3
19-08-2019,52780,3589974,1
19-08-2019,70401,3269615,1
19-08-2019,75776,3589974,1
20-08-2019,5156,3481968,5
20-08-2019,28422,3589974,2
20-08-2019,28902,3338776,1
20-08-2019,30322,3338776,1
20-08-2019,30382,3589974,3
20-08-2019,30442,3589974,2
20-08-2019,31642,3338776,1
20-08-2019,34082,3338776,1
20-08-2019,38243,3338776,1
20-08-2019,38243,3589974,1
20-08-2019,41713,3338776,1
20-08-2019,44612,3589974,1
20-08-2019,52520,3589974,1
20-08-2019,52760,3589974,1
20-08-2019,52780,3589974,1
20-08-2019,60181,3589974,1
20-08-2019,65245,3269615,1
20-08-2019,75776,3589974,1
21-08-2019,5156,3481968,1
21-08-2019,28902,3338776,1
21-08-2019,28902,3589974,2
21-08-2019,31642,3338776,1
21-08-2019,31642,3589974,2
21-08-2019,32722,3589974,1
21-08-2019,34082,3338776,2
21-08-2019,34082,3589974,2
21-08-2019,34122,3481968,1
21-08-2019,37163,3481968,1
21-08-2019,37203,3338776,1
21-08-2019,38243,3589974,1
21-08-2019,41713,3338776,2
21-08-2019,44612,3589974,1
21-08-2019,46299,3589974,2
21-08-2019,52520,3338776,1
21-08-2019,52780,3589974,1
21-08-2019,69100,3269615,-1
21-08-2019,75776,3589974,1
22-08-2019,5156,3481968,2
22-08-2019,28902,3338776,1
22-08-2019,28902,3589974,2
22-08-2019,30382,3589974,1
22-08-2019,30442,3338776,1
22-08-2019,31642,3338776,2
22-08-2019,34082,3589974,2
22-08-2019,34122,3481968,1
22-08-2019,37263,3589974,2
22-08-2019,38243,3338776,2
22-08-2019,38243,3589974,1
22-08-2019,39098,3589974,1
22-08-2019,46022,3338776,1
22-08-2019,52520,3589974,1
22-08-2019,52760,3338776,1
22-08-2019,52780,3589974,6
22-08-2019,60181,3589974,2
23-08-2019,28422,3589974,2
23-08-2019,28902,3589974,1
23-08-2019,30442,3589974,1
23-08-2019,31642,3338776,1
23-08-2019,31642,3589974,1
23-08-2019,34082,3338776,2
23-08-2019,34082,3589974,1
23-08-2019,38243,3338776,1
23-08-2019,38243,3589974,1
23-08-2019,39098,3589974,4
23-08-2019,41713,3589974,1
23-08-2019,44612,3589974,1
23-08-2019,46299,3338776,1
23-08-2019,52520,3589974,1
23-08-2019,60181,3589974,1
23-08-2019,65940,3338776,1
23-08-2019,70401,3269615,2
23-08-2019,83539,3269615,2
24-08-2019,5156,3481968,2
24-08-2019,28422,3589974,2
24-08-2019,28902,3338776,2
24-08-2019,30382,3589974,2
24-08-2019,30442,3589974,1
24-08-2019,31642,3589974,5
24-08-2019,32722,3589974,2
24-08-2019,34082,3338776,1
24-08-2019,34082,3589974,1
24-08-2019,37163,3481968,1
24-08-2019,37203,3338776,1
24-08-2019,37263,3589974,1
24-08-2019,38243,3338776,1
24-08-2019,38243,3589974,4
24-08-2019,39098,3589974,3
24-08-2019,41713,3589974,1
24-08-2019,44612,3338776,1
24-08-2019,44612,3589974,1
24-08-2019,46299,3338776,1
24-08-2019,46299,3589974,2
24-08-2019,52520,3338776,2
24-08-2019,52520,3589974,3
24-08-2019,52760,3338776,1
24-08-2019,65940,3338776,1
24-08-2019,70401,3269615,1
24-08-2019,83539,3269615,2
25-08-2019,5156,3481968,1
25-08-2019,28422,3338776,1
25-08-2019,28422,3589974,2
25-08-2019,28902,3338776,1
25-08-2019,28902,3589974,1
25-08-2019,30382,3589974,1
25-08-2019,30442,3589974,2
25-08-2019,31642,3338776,1
25-08-2019,31642,3589974,1
25-08-2019,32722,3589974,1
25-08-2019,34082,3338776,2
25-08-2019,34082,3589974,2
25-08-2019,34122,3481968,1
25-08-2019,37163,3481968,1
25-08-2019,37263,3589974,1
25-08-2019,38243,3338776,2
25-08-2019,38243,3589974,1
25-08-2019,41713,3589974,1
25-08-2019,44612,3338776,1
25-08-2019,52760,3338776,1
25-08-2019,52760,3589974,2
25-08-2019,52780,3589974,2
25-08-2019,60181,3589974,2
25-08-2019,75776,3589974,2
25-08-2019,81490,3481968,1
26-08-2019,28422,3338776,1
26-08-2019,28422,3589974,1
26-08-2019,30322,3338776,1
26-08-2019,30382,3589974,3
26-08-2019,30442,3338776,3
26-08-2019,30442,3589974,2
26-08-2019,31642,3589974,2
26-08-2019,32722,3589974,1
26-08-2019,34082,3338776,1
26-08-2019,34122,3481968,1
26-08-2019,37163,3481968,1
26-08-2019,37263,3589974,2
26-08-2019,39098,3589974,2
26-08-2019,41713,3589974,1
26-08-2019,44612,3338776,1
26-08-2019,44612,3589974,2
26-08-2019,52520,3338776,2
26-08-2019,52760,3589974,2
26-08-2019,52780,3589974,1
26-08-2019,60181,3338776,1
26-08-2019,65245,3269615,1
26-08-2019,75776,3589974,3
26-08-2019,81490,3481968,2
26-08-2019,83539,3269615,1
27-08-2019,5156,3481968,2
27-08-2019,28422,3589974,1
27-08-2019,28902,3338776,3
27-08-2019,30322,3338776,1
27-08-2019,30382,3589974,1
27-08-2019,30442,3589974,2
27-08-2019,31642,3338776,2
27-08-2019,32722,3589974,2
27-08-2019,34082,3338776,1
27-08-2019,34082,3589974,3
27-08-2019,37203,3338776,2
27-08-2019,38243,3589974,1
27-08-2019,44612,3338776,1
27-08-2019,44612,3589974,2
27-08-2019,52760,3589974,1
27-08-2019,52780,3589974,3
27-08-2019,60181,3589974,1
27-08-2019,65940,3338776,1
27-08-2019,68500,3269615,1
27-08-2019,75776,3589974,2
27-08-2019,81490,3481968,1
27-08-2019,83539,3269615,1
28-08-2019,5156,3481968,1
28-08-2019,28422,3589974,1
28-08-2019,28902,3338776,3
28-08-2019,28902,3589974,5
28-08-2019,30442,3338776,1
28-08-2019,31642,3338776,1
28-08-2019,31642,3589974,2
28-08-2019,32722,3338776,1
28-08-2019,34082,3589974,1
28-08-2019,37163,3481968,2
28-08-2019,37263,3589974,2
28-08-2019,38243,3589974,1
28-08-2019,39098,3589974,3
28-08-2019,39633,3338776,1
28-08-2019,41713,3338776,2
28-08-2019,44612,3338776,3
28-08-2019,46022,3338776,1
28-08-2019,46299,3338776,2
28-08-2019,52520,3589974,3
28-08-2019,52780,3589974,2
28-08-2019,60181,3338776,1
28-08-2019,75776,3589974,2
29-08-2019,28902,3338776,1
29-08-2019,28902,3589974,4
29-08-2019,30322,3338776,1
29-08-2019,30442,3338776,3
29-08-2019,31642,3589974,2
29-08-2019,32722,3338776,3
29-08-2019,37263,3589974,1
29-08-2019,41713,3589974,1
29-08-2019,44612,3338776,1
29-08-2019,44612,3589974,3
29-08-2019,46022,3338776,1
29-08-2019,52760,3589974,1
29-08-2019,52780,3589974,3
29-08-2019,68500,3269615,1
30-08-2019,28902,3589974,3
30-08-2019,30322,3338776,1
30-08-2019,30382,3589974,1
30-08-2019,30442,3338776,1
30-08-2019,31642,3338776,2
30-08-2019,31642,3589974,1
30-08-2019,32102,3338776,1
30-08-2019,32102,3589974,1
30-08-2019,34082,3338776,2
30-08-2019,34082,3589974,1
30-08-2019,37203,3338776,1
30-08-2019,39633,3338776,1
30-08-2019,41713,3338776,2
30-08-2019,41713,3589974,3
30-08-2019,44612,3589974,1
30-08-2019,46299,3589974,1
30-08-2019,52520,3589974,1
30-08-2019,52760,3338776,1
30-08-2019,52760,3589974,1
30-08-2019,52780,3589974,1
30-08-2019,60181,3589974,2
30-08-2019,65245,3269615,1
30-08-2019,65940,3338776,1
30-08-2019,69100,3269615,1
30-08-2019,75776,3589974,4
30-08-2019,81490,3481968,1
31-08-2019,28422,3589974,2
31-08-2019,28902,3338776,1
31-08-2019,28902,3589974,2
31-08-2019,30382,3589974,2
31-08-2019,30442,3589974,3
31-08-2019,31642,3589974,1
31-08-2019,32102,3338776,1
31-08-2019,32102,3589974,3
31-08-2019,32722,3338776,1
31-08-2019,32722,3589974,2
31-08-2019,34082,3589974,1
31-08-2019,37163,3481968,1
31-08-2019,37263,3589974,1
31-08-2019,38243,3338776,1
31-08-2019,38243,3589974,2
31-08-2019,39098,3589974,2
31-08-2019,41713,3338776,3
31-08-2019,41713,3589974,3
31-08-2019,44612,3338776,1
31-08-2019,44612,3589974,2
31-08-2019,46299,3589974,2
31-08-2019,52520,3338776,2
31-08-2019,52520,3589974,1
31-08-2019,52780,3589974,3
31-08-2019,60181,3338776,2
31-08-2019,60181,3589974,4
31-08-2019,65265,3269615,1
31-08-2019,65940,3338776,1
31-08-2019,83539,3269615,1
01-09-2019,28422,3338776,1
01-09-2019,28422,3589974,2
01-09-2019,28902,3338776,1
01-09-2019,28902,3589974,2
01-09-2019,30442,3338776,1
01-09-2019,30442,3589974,1
01-09-2019,31642,3589974,1
01-09-2019,32102,3338776,2
01-09-2019,32102,3589974,3
01-09-2019,32722,3589974,2
01-09-2019,34082,3338776,1
01-09-2019,34122,3481968,2
01-09-2019,37263,3589974,1
01-09-2019,38243,3338776,2
01-09-2019,38243,3589974,2
01-09-2019,39098,3589974,3
01-09-2019,41713,3338776,2
01-09-2019,41713,3589974,1
01-09-2019,44612,3338776,1
01-09-2019,44612,3589974,4
01-09-2019,46022,3338776,1
01-09-2019,46299,3338776,1
01-09-2019,52520,3338776,4
01-09-2019,52520,3589974,2
01-09-2019,52760,3338776,1
01-09-2019,60181,3338776,2
01-09-2019,60181,3589974,3
01-09-2019,68500,3269615,1
01-09-2019,70360,3269615,2
01-09-2019,81490,3481968,1
01-09-2019,83539,3269615,1
02-09-2019,28422,3589974,1
02-09-2019,30382,3589974,1
02-09-2019,30442,3589974,2
02-09-2019,31642,3338776,1
02-09-2019,34122,3481968,1
02-09-2019,37203,3338776,1
02-09-2019,37263,3589974,2
02-09-2019,38243,3338776,1
02-09-2019,38243,3589974,1
02-09-2019,39633,3338776,4
02-09-2019,41713,3338776,1
02-09-2019,44612,3589974,1
02-09-2019,46299,3589974,4
02-09-2019,52520,3338776,1
02-09-2019,52520,3589974,1
02-09-2019,52760,3338776,0
02-09-2019,52760,3589974,2
02-09-2019,52780,3589974,4
02-09-2019,60181,3589974,1
02-09-2019,65261,3269615,1
02-09-2019,65940,3338776,1
02-09-2019,81490,3481968,1
02-09-2019,83539,3269615,1
03-09-2019,28422,3338776,2
03-09-2019,28422,3589974,1
03-09-2019,28902,3338776,1
03-09-2019,30322,3338776,1
03-09-2019,30382,3589974,1
03-09-2019,30442,3589974,2
03-09-2019,31642,3338776,1
03-09-2019,32102,3338776,4
03-09-2019,32102,3589974,1
03-09-2019,34082,3589974,1
